index,Datum,Kvalitet,Snittemperatur,Year,Month
17272,1991-04-16,Y,6.21,1991,4
17273,1991-04-17,Y,3.41,1991,4
17274,1991-04-18,Y,0.96,1991,4
17275,1991-04-19,Y,0.79,1991,4
17276,1991-04-20,Y,1.54,1991,4
17277,1991-04-21,Y,2.36,1991,4
17278,1991-04-22,Y,3.93,1991,4
17279,1991-04-23,Y,5.18,1991,4
17280,1991-04-24,Y,5.1,1991,4
17281,1991-04-25,Y,6.48,1991,4
17282,1991-04-26,Y,5.14,1991,4
17283,1991-04-27,Y,6.62,1991,4
17284,1991-04-28,Y,8.85,1991,4
17285,1991-04-29,Y,7.56,1991,4
17286,1991-04-30,Y,8.3,1991,4
17287,1991-05-01,Y,5.68,1991,5
17288,1991-05-02,Y,8.56,1991,5
17289,1991-05-03,Y,6.45,1991,5
17290,1991-05-04,Y,6.02,1991,5
17291,1991-05-05,Y,7.63,1991,5
17292,1991-05-06,Y,7.73,1991,5
17293,1991-05-07,Y,7.5,1991,5
17294,1991-05-08,Y,7.96,1991,5
17295,1991-05-09,Y,8.53,1991,5
17296,1991-05-10,Y,9.09,1991,5
17297,1991-05-11,Y,9.18,1991,5
17298,1991-05-12,Y,10.36,1991,5
17299,1991-05-13,Y,9.44,1991,5
17300,1991-05-14,Y,10.12,1991,5
17301,1991-05-15,Y,8.41,1991,5
17302,1991-05-16,Y,9.55,1991,5
17303,1991-05-17,Y,8.04,1991,5
17304,1991-05-18,Y,8.28,1991,5
17305,1991-05-19,Y,9.02,1991,5
17306,1991-05-20,Y,10.52,1991,5
17307,1991-05-21,Y,11.03,1991,5
17308,1991-05-22,Y,11.4,1991,5
17309,1991-05-23,Y,9.23,1991,5
17310,1991-05-24,Y,8.58,1991,5
17311,1991-05-25,Y,10.35,1991,5
17312,1991-05-26,Y,9.98,1991,5
17313,1991-05-27,Y,12.69,1991,5
17314,1991-05-28,Y,12.67,1991,5
17315,1991-05-29,Y,12.67,1991,5
17316,1991-05-30,Y,14.85,1991,5
17317,1991-05-31,Y,14.03,1991,5
17318,1991-06-01,Y,11.01,1991,6
17319,1991-06-02,Y,9.54,1991,6
17320,1991-06-03,Y,8.2,1991,6
17321,1991-06-04,Y,8.19,1991,6
17322,1991-06-05,Y,10.01,1991,6
17323,1991-06-06,Y,9.93,1991,6
17324,1991-06-07,Y,11.44,1991,6
17325,1991-06-08,Y,10.58,1991,6
17326,1991-06-09,Y,11.6,1991,6
17327,1991-06-10,Y,13.09,1991,6
17328,1991-06-11,Y,11.9,1991,6
17329,1991-06-12,Y,11.64,1991,6
17330,1991-06-13,Y,12.6,1991,6
17331,1991-06-14,Y,11.14,1991,6
17332,1991-06-15,Y,11.85,1991,6
17333,1991-06-16,Y,11.8,1991,6
17334,1991-06-17,Y,12.06,1991,6
17335,1991-06-18,Y,10.12,1991,6
17336,1991-06-19,Y,12.22,1991,6
17337,1991-06-20,Y,11.53,1991,6
17338,1991-06-21,Y,12.55,1991,6
17339,1991-06-22,Y,13.94,1991,6
17340,1991-06-23,Y,13.79,1991,6
17341,1991-06-24,Y,13.84,1991,6
17342,1991-06-25,Y,14.32,1991,6
17343,1991-06-26,Y,14.16,1991,6
17344,1991-06-27,Y,13.89,1991,6
17345,1991-06-28,Y,14.3,1991,6
17346,1991-06-29,Y,12.67,1991,6
17347,1991-06-30,Y,13.65,1991,6
17348,1991-07-01,Y,14.97,1991,7
17349,1991-07-02,Y,17.44,1991,7
17350,1991-07-03,Y,19.4,1991,7
17351,1991-07-04,Y,20.63,1991,7
17352,1991-07-05,Y,20.71,1991,7
17353,1991-07-06,Y,21.54,1991,7
17354,1991-07-07,Y,21.52,1991,7
17355,1991-07-08,Y,22.25,1991,7
17356,1991-07-09,Y,19.2,1991,7
17357,1991-07-10,Y,17.01,1991,7
17358,1991-07-11,Y,17.3,1991,7
17359,1991-07-12,Y,17.93,1991,7
17360,1991-07-13,Y,16.97,1991,7
17361,1991-07-14,Y,16.23,1991,7
17362,1991-07-15,Y,16.22,1991,7
17363,1991-07-16,Y,15.75,1991,7
17364,1991-07-17,Y,15.92,1991,7
17365,1991-07-18,Y,15.97,1991,7
17366,1991-07-19,Y,15.89,1991,7
17367,1991-07-20,Y,16.48,1991,7
17368,1991-07-21,Y,17.89,1991,7
17369,1991-07-22,Y,18.38,1991,7
17370,1991-07-23,Y,15.39,1991,7
17371,1991-07-24,Y,17.42,1991,7
17372,1991-07-25,Y,17.71,1991,7
17373,1991-07-26,Y,16.98,1991,7
17374,1991-07-27,Y,17.45,1991,7
17375,1991-07-28,Y,16.71,1991,7
17376,1991-07-29,Y,18.2,1991,7
17377,1991-07-30,Y,21.23,1991,7
17378,1991-07-31,Y,22.57,1991,7
17379,1991-08-01,Y,22.2,1991,8
17380,1991-08-02,Y,21.45,1991,8
17381,1991-08-03,Y,19.62,1991,8
17382,1991-08-04,Y,18.34,1991,8
17383,1991-08-05,Y,19.16,1991,8
17384,1991-08-06,Y,17.75,1991,8
17385,1991-08-07,Y,19.29,1991,8
17386,1991-08-08,Y,18.79,1991,8
17387,1991-08-09,Y,16.72,1991,8
17388,1991-08-10,Y,17.77,1991,8
17389,1991-08-11,Y,16.85,1991,8
17390,1991-08-12,Y,16.08,1991,8
17391,1991-08-13,Y,16.58,1991,8
17392,1991-08-14,Y,16.96,1991,8
17393,1991-08-15,Y,16.83,1991,8
17394,1991-08-16,Y,17.28,1991,8
17395,1991-08-17,Y,15.02,1991,8
17396,1991-08-18,Y,14.91,1991,8
17397,1991-08-19,Y,16.45,1991,8
17398,1991-08-20,Y,16.11,1991,8
17399,1991-08-21,Y,15.45,1991,8
17400,1991-08-22,Y,17.92,1991,8
17401,1991-08-23,Y,18.87,1991,8
17402,1991-08-24,Y,15.68,1991,8
17403,1991-08-25,Y,15.48,1991,8
17404,1991-08-26,Y,15.0,1991,8
17405,1991-08-27,Y,14.68,1991,8
17406,1991-08-28,Y,14.1,1991,8
17407,1991-08-29,Y,14.19,1991,8
17408,1991-08-30,Y,16.93,1991,8
17409,1991-08-31,Y,16.02,1991,8
17410,1991-09-01,Y,15.41,1991,9
17411,1991-09-02,Y,16.68,1991,9
17412,1991-09-03,Y,17.42,1991,9
17413,1991-09-04,Y,18.42,1991,9
17414,1991-09-05,Y,15.38,1991,9
17415,1991-09-06,Y,10.64,1991,9
17416,1991-09-07,Y,9.76,1991,9
17417,1991-09-08,Y,12.47,1991,9
17418,1991-09-09,Y,12.92,1991,9
17419,1991-09-10,Y,14.62,1991,9
17420,1991-09-11,Y,12.57,1991,9
17421,1991-09-12,Y,9.42,1991,9
17422,1991-09-13,Y,13.0,1991,9
17423,1991-09-14,Y,15.81,1991,9
17424,1991-09-15,Y,15.67,1991,9
17425,1991-09-16,Y,13.68,1991,9
17426,1991-09-17,Y,12.08,1991,9
17427,1991-09-18,Y,12.78,1991,9
17428,1991-09-19,Y,13.8,1991,9
17429,1991-09-20,Y,13.29,1991,9
17430,1991-09-21,Y,11.32,1991,9
17431,1991-09-22,Y,13.0,1991,9
17432,1991-09-23,Y,11.82,1991,9
17433,1991-09-24,Y,13.78,1991,9
17434,1991-09-25,Y,13.5,1991,9
17435,1991-09-26,Y,11.25,1991,9
17436,1991-09-27,Y,9.3,1991,9
17437,1991-09-28,Y,7.14,1991,9
17438,1991-09-29,Y,9.4,1991,9
17439,1991-09-30,Y,13.05,1991,9
17440,1991-10-01,Y,10.8,1991,10
17441,1991-10-02,Y,10.0,1991,10
17442,1991-10-03,Y,7.93,1991,10
17443,1991-10-04,Y,11.64,1991,10
17444,1991-10-05,Y,12.16,1991,10
17445,1991-10-06,Y,10.85,1991,10
17446,1991-10-07,Y,8.51,1991,10
17447,1991-10-08,Y,13.46,1991,10
17448,1991-10-09,Y,12.63,1991,10
17449,1991-10-10,Y,8.72,1991,10
17450,1991-10-11,Y,10.76,1991,10
17451,1991-10-12,Y,10.52,1991,10
17452,1991-10-13,Y,10.18,1991,10
17453,1991-10-14,Y,10.42,1991,10
17454,1991-10-15,Y,10.75,1991,10
17455,1991-10-16,Y,11.92,1991,10
17456,1991-10-17,Y,10.19,1991,10
17457,1991-10-18,Y,8.59,1991,10
17458,1991-10-19,Y,5.65,1991,10
17459,1991-10-20,Y,0.46,1991,10
17460,1991-10-21,Y,0.2,1991,10
17461,1991-10-22,Y,2.36,1991,10
17462,1991-10-23,Y,2.08,1991,10
17463,1991-10-24,Y,5.18,1991,10
17464,1991-10-25,Y,5.45,1991,10
17465,1991-10-26,Y,6.56,1991,10
17466,1991-10-27,Y,6.73,1991,10
17467,1991-10-28,Y,6.37,1991,10
17468,1991-10-29,Y,6.51,1991,10
17469,1991-10-30,Y,5.59,1991,10
17470,1991-10-31,Y,4.5,1991,10
17471,1991-11-01,Y,5.11,1991,11
17472,1991-11-02,Y,8.21,1991,11
17473,1991-11-03,Y,9.05,1991,11
17474,1991-11-04,Y,7.38,1991,11
17475,1991-11-05,Y,5.82,1991,11
17476,1991-11-06,Y,5.03,1991,11
17477,1991-11-07,Y,7.89,1991,11
17478,1991-11-08,Y,7.64,1991,11
17479,1991-11-09,Y,5.45,1991,11
17480,1991-11-10,Y,1.78,1991,11
17481,1991-11-11,Y,6.14,1991,11
17482,1991-11-12,Y,6.7,1991,11
17483,1991-11-13,Y,6.7,1991,11
17484,1991-11-14,Y,5.88,1991,11
17485,1991-11-15,Y,3.55,1991,11
17486,1991-11-16,Y,2.36,1991,11
17487,1991-11-17,Y,1.46,1991,11
17488,1991-11-18,Y,1.43,1991,11
17489,1991-11-19,Y,-1.18,1991,11
17490,1991-11-20,Y,-5.28,1991,11
17491,1991-11-21,Y,0.48,1991,11
17492,1991-11-22,Y,6.93,1991,11
17493,1991-11-23,Y,8.04,1991,11
17494,1991-11-24,Y,7.48,1991,11
17495,1991-11-25,Y,6.73,1991,11
17496,1991-11-26,Y,5.4,1991,11
17497,1991-11-27,Y,6.44,1991,11
17498,1991-11-28,Y,6.94,1991,11
17499,1991-11-29,Y,7.02,1991,11
17500,1991-11-30,Y,6.26,1991,11
17501,1991-12-01,Y,5.02,1991,12
17502,1991-12-02,Y,4.86,1991,12
17503,1991-12-03,Y,6.09,1991,12
17504,1991-12-04,Y,5.28,1991,12
17505,1991-12-05,Y,-0.06,1991,12
17506,1991-12-06,Y,1.22,1991,12
17507,1991-12-07,Y,-3.45,1991,12
17508,1991-12-08,Y,-4.32,1991,12
17509,1991-12-09,Y,2.2,1991,12
17510,1991-12-10,Y,2.43,1991,12
17511,1991-12-11,Y,2.16,1991,12
17512,1991-12-12,Y,2.32,1991,12
17513,1991-12-13,Y,7.66,1991,12
17514,1991-12-14,Y,7.28,1991,12
17515,1991-12-15,Y,5.24,1991,12
17516,1991-12-16,Y,5.36,1991,12
17517,1991-12-17,Y,4.7,1991,12
17518,1991-12-18,Y,5.79,1991,12
17519,1991-12-19,Y,5.18,1991,12
17520,1991-12-20,Y,4.29,1991,12
17521,1991-12-21,Y,4.24,1991,12
17522,1991-12-22,Y,0.68,1991,12
17523,1991-12-23,Y,6.09,1991,12
17524,1991-12-24,Y,-0.16,1991,12
17525,1991-12-25,Y,-1.27,1991,12
17526,1991-12-26,Y,4.91,1991,12
17527,1991-12-27,Y,-1.05,1991,12
17528,1991-12-28,Y,4.73,1991,12
17529,1991-12-29,Y,6.39,1991,12
17530,1991-12-30,Y,3.39,1991,12
17531,1991-12-31,Y,0.13,1991,12
17532,1992-01-01,Y,6.06,1992,1
17533,1992-01-02,Y,8.18,1992,1
17534,1992-01-03,Y,7.92,1992,1
17535,1992-01-04,Y,4.99,1992,1
17536,1992-01-05,Y,2.7,1992,1
17537,1992-01-06,Y,0.81,1992,1
17538,1992-01-07,Y,6.72,1992,1
17539,1992-01-08,Y,5.55,1992,1
17540,1992-01-09,Y,0.3,1992,1
17541,1992-01-10,Y,-0.66,1992,1
17542,1992-01-11,Y,6.33,1992,1
17543,1992-01-12,Y,3.76,1992,1
17544,1992-01-13,Y,1.0,1992,1
17545,1992-01-14,Y,6.63,1992,1
17546,1992-01-15,Y,5.36,1992,1
17547,1992-01-16,Y,5.93,1992,1
17548,1992-01-17,Y,1.4,1992,1
17549,1992-01-18,Y,4.54,1992,1
17550,1992-01-19,Y,0.19,1992,1
17551,1992-01-20,Y,-3.32,1992,1
17552,1992-01-21,Y,1.78,1992,1
17553,1992-01-22,Y,-0.21,1992,1
17554,1992-01-23,Y,-1.6,1992,1
17555,1992-01-24,Y,-6.24,1992,1
17556,1992-01-25,Y,-0.2,1992,1
17557,1992-01-26,Y,0.8,1992,1
17558,1992-01-27,Y,1.18,1992,1
17559,1992-01-28,Y,3.07,1992,1
17560,1992-01-29,Y,0.9,1992,1
17561,1992-01-30,Y,-0.33,1992,1
17562,1992-01-31,Y,-0.22,1992,1
17563,1992-02-01,Y,2.96,1992,2
17564,1992-02-02,Y,3.07,1992,2
17565,1992-02-03,Y,4.19,1992,2
17566,1992-02-04,Y,2.81,1992,2
17567,1992-02-05,Y,0.22,1992,2
17568,1992-02-06,Y,2.16,1992,2
17569,1992-02-07,Y,5.88,1992,2
17570,1992-02-08,Y,5.38,1992,2
17571,1992-02-09,Y,3.53,1992,2
17572,1992-02-10,Y,3.7,1992,2
17573,1992-02-11,Y,3.62,1992,2
17574,1992-02-12,Y,3.5,1992,2
17575,1992-02-13,Y,5.44,1992,2
17576,1992-02-14,Y,5.25,1992,2
17577,1992-02-15,Y,2.04,1992,2
17578,1992-02-16,Y,-2.7,1992,2
17579,1992-02-17,Y,-6.42,1992,2
17580,1992-02-18,Y,-7.95,1992,2
17581,1992-02-19,Y,-3.32,1992,2
17582,1992-02-20,Y,1.18,1992,2
17583,1992-02-21,Y,2.88,1992,2
17584,1992-02-22,Y,3.31,1992,2
17585,1992-02-23,Y,6.08,1992,2
17586,1992-02-24,Y,4.02,1992,2
17587,1992-02-25,Y,5.1,1992,2
17588,1992-02-26,Y,3.36,1992,2
17589,1992-02-27,Y,5.13,1992,2
17590,1992-02-28,Y,4.9,1992,2
17591,1992-02-29,Y,3.0,1992,2
17592,1992-03-01,Y,5.09,1992,3
17593,1992-03-02,Y,5.43,1992,3
17594,1992-03-03,Y,4.85,1992,3
17595,1992-03-04,Y,4.35,1992,3
17596,1992-03-05,Y,4.85,1992,3
17597,1992-03-06,Y,6.66,1992,3
17598,1992-03-07,Y,5.53,1992,3
17599,1992-03-08,Y,6.01,1992,3
17600,1992-03-09,Y,4.79,1992,3
17601,1992-03-10,Y,5.49,1992,3
17602,1992-03-11,Y,4.43,1992,3
17603,1992-03-12,Y,3.55,1992,3
17604,1992-03-13,Y,3.18,1992,3
17605,1992-03-14,Y,0.02,1992,3
17606,1992-03-15,Y,-0.08,1992,3
17607,1992-03-16,Y,2.18,1992,3
17608,1992-03-17,G,4.14,1992,3
17609,1992-03-18,G,5.72,1992,3
17610,1992-03-19,G,6.04,1992,3
17611,1992-03-20,G,5.62,1992,3
17612,1992-03-21,Y,7.03,1992,3
17613,1992-03-22,G,6.64,1992,3
17614,1992-03-23,G,5.1,1992,3
17615,1992-03-24,G,3.0,1992,3
17616,1992-03-25,G,0.4,1992,3
17617,1992-03-26,G,3.82,1992,3
17618,1992-03-27,G,2.72,1992,3
17619,1992-03-28,G,0.59,1992,3
17620,1992-03-29,G,0.66,1992,3
17621,1992-03-30,G,0.19,1992,3
17622,1992-03-31,G,2.11,1992,3
17623,1992-04-01,G,3.74,1992,4
17624,1992-04-02,G,3.78,1992,4
17625,1992-04-03,G,2.51,1992,4
17626,1992-04-04,G,0.98,1992,4
17627,1992-04-05,G,1.38,1992,4
17628,1992-04-06,G,3.12,1992,4
17629,1992-04-07,G,4.69,1992,4
17630,1992-04-08,G,2.92,1992,4
17631,1992-04-09,G,2.04,1992,4
17632,1992-04-10,Y,6.37,1992,4
17633,1992-04-11,G,8.06,1992,4
17634,1992-04-12,G,7.39,1992,4
17635,1992-04-13,G,6.02,1992,4
17636,1992-04-14,G,5.3,1992,4
17637,1992-04-15,G,1.45,1992,4
17638,1992-04-16,G,0.56,1992,4
17639,1992-04-17,G,1.76,1992,4
17640,1992-04-18,G,4.4,1992,4
17641,1992-04-19,G,7.83,1992,4
17642,1992-04-20,G,5.76,1992,4
17643,1992-04-21,G,4.74,1992,4
17644,1992-04-22,G,4.29,1992,4
17645,1992-04-23,G,3.3,1992,4
17646,1992-04-24,G,4.68,1992,4
17647,1992-04-25,G,8.25,1992,4
17648,1992-04-26,G,8.44,1992,4
17649,1992-04-27,G,8.46,1992,4
17650,1992-04-28,G,8.18,1992,4
17651,1992-04-29,G,7.42,1992,4
17652,1992-04-30,G,8.12,1992,4
17653,1992-05-01,G,9.12,1992,5
17654,1992-05-02,G,8.2,1992,5
17655,1992-05-03,G,8.12,1992,5
17656,1992-05-04,G,8.14,1992,5
17657,1992-05-05,G,10.71,1992,5
17658,1992-05-06,G,8.41,1992,5
17659,1992-05-07,G,9.56,1992,5
17660,1992-05-08,G,7.65,1992,5
17661,1992-05-09,G,5.84,1992,5
17662,1992-05-10,G,7.09,1992,5
17663,1992-05-11,G,7.29,1992,5
17664,1992-05-12,G,7.93,1992,5
17665,1992-05-13,G,10.09,1992,5
17666,1992-05-14,G,12.96,1992,5
17667,1992-05-15,G,16.36,1992,5
17668,1992-05-16,G,11.95,1992,5
17669,1992-05-17,G,11.66,1992,5
17670,1992-05-18,G,13.94,1992,5
17671,1992-05-19,G,16.09,1992,5
17672,1992-05-20,G,15.7,1992,5
17673,1992-05-21,G,16.79,1992,5
17674,1992-05-22,G,17.09,1992,5
17675,1992-05-23,G,18.15,1992,5
17676,1992-05-24,G,17.98,1992,5
17677,1992-05-25,G,18.26,1992,5
17678,1992-05-26,Y,19.41,1992,5
17679,1992-05-27,Y,16.41,1992,5
17680,1992-05-28,Y,17.98,1992,5
17681,1992-05-29,Y,20.85,1992,5
17682,1992-05-30,Y,19.38,1992,5
17683,1992-05-31,Y,18.1,1992,5
17684,1992-06-01,Y,19.24,1992,6
17685,1992-06-02,Y,20.99,1992,6
17686,1992-06-03,Y,22.48,1992,6
17687,1992-06-04,Y,22.22,1992,6
17688,1992-06-05,Y,21.49,1992,6
17689,1992-06-06,Y,21.06,1992,6
17690,1992-06-07,Y,19.8,1992,6
17691,1992-06-08,Y,20.77,1992,6
17692,1992-06-09,Y,18.27,1992,6
17693,1992-06-10,G,17.44,1992,6
17694,1992-06-11,Y,20.31,1992,6
17695,1992-06-12,Y,13.5,1992,6
17696,1992-06-13,Y,17.2,1992,6
17697,1992-06-14,Y,16.3,1992,6
17698,1992-06-15,Y,17.81,1992,6
17699,1992-06-16,Y,17.8,1992,6
17700,1992-06-17,Y,15.52,1992,6
17701,1992-06-18,Y,16.39,1992,6
17702,1992-06-19,Y,16.88,1992,6
17703,1992-06-20,Y,16.2,1992,6
17704,1992-06-21,Y,16.54,1992,6
17705,1992-06-22,Y,14.37,1992,6
17706,1992-06-23,Y,16.47,1992,6
17707,1992-06-24,Y,17.63,1992,6
17708,1992-06-25,Y,18.21,1992,6
17709,1992-06-26,Y,18.29,1992,6
17710,1992-06-27,Y,17.92,1992,6
17711,1992-06-28,Y,17.58,1992,6
17712,1992-06-29,Y,18.1,1992,6
17713,1992-06-30,Y,20.57,1992,6
17714,1992-07-01,Y,17.67,1992,7
17715,1992-07-02,Y,15.01,1992,7
17716,1992-07-03,Y,14.98,1992,7
17717,1992-07-04,Y,16.89,1992,7
17718,1992-07-05,Y,18.3,1992,7
17719,1992-07-06,Y,17.39,1992,7
17720,1992-07-07,Y,18.39,1992,7
17721,1992-07-08,Y,18.29,1992,7
17722,1992-07-09,Y,16.78,1992,7
17723,1992-07-10,Y,18.31,1992,7
17724,1992-07-11,Y,17.03,1992,7
17725,1992-07-12,Y,16.94,1992,7
17726,1992-07-13,Y,17.22,1992,7
17727,1992-07-14,Y,15.19,1992,7
17728,1992-07-15,Y,16.86,1992,7
17729,1992-07-16,Y,16.43,1992,7
17730,1992-07-17,Y,17.49,1992,7
17731,1992-07-18,Y,18.06,1992,7
17732,1992-07-19,Y,17.3,1992,7
17733,1992-07-20,Y,18.74,1992,7
17734,1992-07-21,Y,22.93,1992,7
17735,1992-07-22,Y,18.46,1992,7
17736,1992-07-23,Y,16.83,1992,7
17737,1992-07-24,Y,17.81,1992,7
17738,1992-07-25,Y,20.57,1992,7
17739,1992-07-26,Y,18.6,1992,7
17740,1992-07-27,Y,16.42,1992,7
17741,1992-07-28,Y,17.27,1992,7
17742,1992-07-29,Y,16.81,1992,7
17743,1992-07-30,Y,17.13,1992,7
17744,1992-07-31,Y,15.94,1992,7
17745,1992-08-01,Y,15.94,1992,8
17746,1992-08-02,Y,17.5,1992,8
17747,1992-08-03,Y,17.81,1992,8
17748,1992-08-04,Y,16.62,1992,8
17749,1992-08-05,Y,15.79,1992,8
17750,1992-08-06,Y,17.21,1992,8
17751,1992-08-07,Y,15.78,1992,8
17752,1992-08-08,Y,15.68,1992,8
17753,1992-08-09,Y,17.92,1992,8
17754,1992-08-10,Y,20.57,1992,8
17755,1992-08-11,Y,16.31,1992,8
17756,1992-08-12,Y,16.6,1992,8
17757,1992-08-13,Y,14.88,1992,8
17758,1992-08-14,Y,14.22,1992,8
17759,1992-08-15,Y,16.03,1992,8
17760,1992-08-16,Y,16.22,1992,8
17761,1992-08-17,Y,15.68,1992,8
17762,1992-08-18,Y,15.68,1992,8
17763,1992-08-19,Y,15.57,1992,8
17764,1992-08-20,Y,15.34,1992,8
17765,1992-08-21,Y,13.48,1992,8
17766,1992-08-22,Y,12.21,1992,8
17767,1992-08-23,Y,14.75,1992,8
17768,1992-08-24,Y,14.27,1992,8
17769,1992-08-25,Y,13.76,1992,8
17770,1992-08-26,Y,15.43,1992,8
17771,1992-08-27,Y,14.45,1992,8
17772,1992-08-28,Y,16.92,1992,8
17773,1992-08-29,Y,14.52,1992,8
17774,1992-08-30,Y,14.87,1992,8
17775,1992-08-31,Y,15.37,1992,8
17776,1992-09-01,Y,13.5,1992,9
17777,1992-09-02,Y,13.87,1992,9
17778,1992-09-03,Y,14.17,1992,9
17779,1992-09-04,Y,12.35,1992,9
17780,1992-09-05,Y,9.3,1992,9
17781,1992-09-06,Y,10.0,1992,9
17782,1992-09-07,Y,10.0,1992,9
17783,1992-09-08,Y,12.65,1992,9
17784,1992-09-09,Y,13.62,1992,9
17785,1992-09-10,Y,15.0,1992,9
17786,1992-09-11,Y,15.77,1992,9
17787,1992-09-12,Y,13.7,1992,9
17788,1992-09-13,Y,12.53,1992,9
17789,1992-09-14,Y,12.05,1992,9
17790,1992-09-15,Y,12.7,1992,9
17791,1992-09-16,Y,14.05,1992,9
17792,1992-09-17,Y,10.34,1992,9
17793,1992-09-18,Y,10.58,1992,9
17794,1992-09-19,Y,11.86,1992,9
17795,1992-09-20,Y,12.12,1992,9
17796,1992-09-21,Y,12.59,1992,9
17797,1992-09-22,Y,14.48,1992,9
17798,1992-09-23,Y,15.51,1992,9
17799,1992-09-24,Y,14.01,1992,9
17800,1992-09-25,Y,13.3,1992,9
17801,1992-09-26,Y,14.04,1992,9
17802,1992-09-27,Y,13.62,1992,9
17803,1992-09-28,Y,10.91,1992,9
17804,1992-09-29,Y,9.49,1992,9
17805,1992-09-30,Y,9.31,1992,9
17806,1992-10-01,Y,7.15,1992,10
17807,1992-10-02,Y,9.52,1992,10
17808,1992-10-03,Y,7.2,1992,10
17809,1992-10-04,Y,7.34,1992,10
17810,1992-10-05,Y,8.64,1992,10
17811,1992-10-06,Y,6.91,1992,10
17812,1992-10-07,Y,5.26,1992,10
17813,1992-10-08,Y,11.32,1992,10
17814,1992-10-09,Y,8.29,1992,10
17815,1992-10-10,Y,6.35,1992,10
17816,1992-10-11,Y,5.28,1992,10
17817,1992-10-12,Y,1.89,1992,10
17818,1992-10-13,Y,6.34,1992,10
17819,1992-10-14,Y,7.44,1992,10
17820,1992-10-15,Y,2.77,1992,10
17821,1992-10-16,Y,0.89,1992,10
17822,1992-10-17,Y,0.5,1992,10
17823,1992-10-18,Y,3.97,1992,10
17824,1992-10-19,Y,7.53,1992,10
17825,1992-10-20,Y,5.76,1992,10
17826,1992-10-21,Y,4.51,1992,10
17827,1992-10-22,Y,0.54,1992,10
17828,1992-10-23,Y,3.32,1992,10
17829,1992-10-24,Y,5.23,1992,10
17830,1992-10-25,Y,5.31,1992,10
17831,1992-10-26,Y,2.22,1992,10
17832,1992-10-27,Y,0.27,1992,10
17833,1992-10-28,Y,1.44,1992,10
17834,1992-10-29,Y,1.05,1992,10
17835,1992-10-30,Y,-1.83,1992,10
17836,1992-10-31,Y,3.49,1992,10
17837,1992-11-01,Y,6.6,1992,11
17838,1992-11-02,Y,7.62,1992,11
17839,1992-11-03,Y,8.23,1992,11
17840,1992-11-04,Y,6.73,1992,11
17841,1992-11-05,Y,3.6,1992,11
17842,1992-11-06,Y,8.57,1992,11
17843,1992-11-07,Y,7.38,1992,11
17844,1992-11-08,Y,-0.75,1992,11
17845,1992-11-09,Y,3.1,1992,11
17846,1992-11-10,Y,5.2,1992,11
17847,1992-11-11,Y,6.19,1992,11
17848,1992-11-12,Y,4.47,1992,11
17849,1992-11-13,Y,3.41,1992,11
17850,1992-11-14,Y,-0.11,1992,11
17851,1992-11-15,Y,-0.57,1992,11
17852,1992-11-16,Y,0.07,1992,11
17853,1992-11-17,Y,2.16,1992,11
17854,1992-11-18,Y,4.51,1992,11
17855,1992-11-19,Y,4.76,1992,11
17856,1992-11-20,Y,3.89,1992,11
17857,1992-11-21,Y,0.59,1992,11
17858,1992-11-22,Y,-0.19,1992,11
17859,1992-11-23,Y,0.58,1992,11
17860,1992-11-24,Y,6.98,1992,11
17861,1992-11-25,Y,6.35,1992,11
17862,1992-11-26,Y,6.33,1992,11
17863,1992-11-27,Y,5.08,1992,11
17864,1992-11-28,Y,5.45,1992,11
17865,1992-11-29,Y,0.14,1992,11
17866,1992-11-30,Y,2.78,1992,11
17867,1992-12-01,Y,7.26,1992,12
17868,1992-12-02,Y,7.22,1992,12
17869,1992-12-03,Y,6.95,1992,12
17870,1992-12-04,Y,5.02,1992,12
17871,1992-12-05,Y,3.67,1992,12
17872,1992-12-06,Y,4.75,1992,12
17873,1992-12-07,Y,3.34,1992,12
17874,1992-12-08,Y,0.75,1992,12
17875,1992-12-09,Y,0.81,1992,12
17876,1992-12-10,Y,3.86,1992,12
17877,1992-12-11,Y,5.4,1992,12
17878,1992-12-12,Y,3.98,1992,12
17879,1992-12-13,Y,1.08,1992,12
17880,1992-12-14,Y,6.0,1992,12
17881,1992-12-15,Y,7.36,1992,12
17882,1992-12-16,Y,5.95,1992,12
17883,1992-12-17,Y,4.2,1992,12
17884,1992-12-18,Y,5.19,1992,12
17885,1992-12-19,Y,4.43,1992,12
17886,1992-12-20,Y,0.44,1992,12
17887,1992-12-21,Y,-5.58,1992,12
17888,1992-12-22,Y,-5.05,1992,12
17889,1992-12-23,Y,-4.82,1992,12
17890,1992-12-24,Y,0.79,1992,12
17891,1992-12-25,Y,1.75,1992,12
17892,1992-12-26,Y,1.05,1992,12
17893,1992-12-27,Y,-5.07,1992,12
17894,1992-12-28,Y,0.88,1992,12
17895,1992-12-29,Y,-2.71,1992,12
17896,1992-12-30,Y,-1.55,1992,12
17897,1992-12-31,Y,0.78,1992,12
17898,1993-01-01,Y,1.38,1993,1
17899,1993-01-02,Y,0.67,1993,1
17900,1993-01-03,Y,-1.96,1993,1
17901,1993-01-04,Y,-4.5,1993,1
17902,1993-01-05,Y,-1.71,1993,1
17903,1993-01-06,Y,4.08,1993,1
17904,1993-01-07,Y,3.35,1993,1
17905,1993-01-08,Y,3.18,1993,1
17906,1993-01-09,Y,3.56,1993,1
17907,1993-01-10,Y,4.46,1993,1
